"default","bmaxrate","amount","close","AA","A","B","C","D","bankcardutil"
0,0.17,7500,0,0,0,0,0,1,0.62
0,0.29,7500,0,0,0,0,0,0,0.86
0,0.07,1000,1,0,0,0,0,0,1.06
0,0.17,10000,0,0,0,1,0,0,0.62
0,0.1,5200,0,0,1,0,0,0,0
0,0.2,6000,0,0,1,0,0,0,0.25
0,0.12,5000,0,1,0,0,0,0,0
0,0.29,2800,0,0,0,0,0,0,0.97
0,0.29,5000,0,0,0,0,0,0,0
0,0.23,1800,0,0,0,0,0,0,0
0,0.15,20000,0,0,1,0,0,0,0.66
0,0.15,1000,0,0,0,0,0,0,0
0,0.24,7000,0,0,0,0,0,1,1.14
0,0.15,7500,1,0,1,0,0,0,0
0,0.11,1000,1,0,0,0,0,0,0.97
0,0.22,15000,0,0,0,0,0,1,0.04
0,0.18,5000,0,0,0,0,1,0,0.12
0,0.18,19200,0,1,0,0,0,0,0
0,0.23,16000,1,0,1,0,0,0,0
0,0.19,5000,0,0,0,0,1,0,0.39
0,0.29,10000,0,0,0,0,1,0,0.62
0,0.1,3000,0,0,1,0,0,0,0
0,0.2,15000,0,0,0,1,0,0,0.65
0,0.18,20000,1,0,0,1,0,0,0.43
0,0.2,3000,1,0,0,0,0,1,0.47
0,0.29,3000,0,0,0,0,0,0,0.91
0,0.17,3500,0,0,0,1,0,0,0
0,0.16,6000,1,0,0,0,1,0,0.55
1,0.29,5000,0,0,0,0,0,0,0.51
0,0.23,19000,0,0,0,0,1,0,0.95
0,0.29,4090,1,0,0,0,0,0,0.58
0,0.2,1500,0,0,0,0,0,1,0.8
0,0.23,1000,1,0,0,0,0,0,0
0,0.28,12000,0,0,0,0,0,1,0.83
0,0.12,8000,0,0,1,0,0,0,0.61
1,0.23,5000,0,0,0,0,0,0,0.97
0,0.1,5000,0,1,0,0,0,0,0.71
0,0.11,5000,1,0,1,0,0,0,0
0,0.27,15000,1,0,0,0,1,0,0.75
0,0.09,2000,0,1,0,0,0,0,0.13
0,0.29,9000,0,0,0,0,0,0,0.85
0,0.12,4700,0,0,0,1,0,0,0.09
1,0.24,6001,0,0,0,0,0,1,0.74
0,0.11,13000,1,1,0,0,0,0,0
0,0.14,2500,0,0,0,0,1,0,0
0,0.2,19900,0,0,1,0,0,0,0.98
0,0.21,7000,0,0,0,0,1,0,0.52
0,0.11,3000,0,0,0,1,0,0,0
0,0.17,5000,0,0,0,0,1,0,0.93
1,0.25,13000,0,0,0,0,0,1,0.93
0,0.14,10000,0,0,1,0,0,0,0.44
0,0.22,7000,0,0,0,0,1,0,0.75
1,0.28,8423,0,0,0,0,0,0,0.92
0,0.15,10200,0,0,0,0,1,0,0
0,0.09,1500,0,1,0,0,0,0,0.03
0,0.29,3000,1,0,0,0,0,0,0.92
0,0.24,10000,0,0,0,0,0,1,0.68
0,0.25,9000,0,0,0,0,0,1,0.79
0,0.29,8500,1,0,0,0,0,0,0.87
1,0.29,5000,0,0,0,0,0,0,0.71
0,0.17,2000,0,0,1,0,0,0,0.53
1,0.29,3000,1,0,0,0,0,0,0.82
0,0.28,9000,0,0,0,0,0,1,0.7
0,0.25,7500,0,0,0,0,0,1,0.54
0,0.29,3000,1,0,0,0,0,0,0.61
0,0.2,25000,1,0,0,1,0,0,0.98
0,0.25,1500,1,0,0,0,0,0,0.97
0,0.15,12000,0,0,0,1,0,0,0.61
0,0.11,1500,0,0,0,1,0,0,0.07
1,0.29,2500,0,0,0,0,0,0,1.21
0,0.09,6000,0,1,0,0,0,0,0
0,0.12,5250,1,0,0,1,0,0,0.39
0,0.27,1000,1,0,0,0,0,0,0
0,0.15,10000,0,0,1,0,0,0,0.49
0,0.13,3500,1,0,0,0,1,0,0.71
0,0.29,4500,0,0,0,0,0,0,0.45
0,0.15,2000,0,0,0,0,1,0,0.62
0,0.2,10000,0,0,0,0,0,1,0.64
0,0.26,2600,0,0,0,0,0,0,0.36
0,0.15,2000,0,0,0,0,0,0,1.59
0,0.24,1500,0,0,0,0,0,0,0.96
0,0.24,4500,0,0,0,0,0,0,1.46
0,0.2,2000,0,0,0,0,0,0,0.84
0,0.25,1000,1,0,0,0,1,0,0.98
0,0.14,8000,0,0,0,1,0,0,0.92
0,0.29,2100,1,0,0,0,0,0,1.14
0,0.14,8000,0,0,0,1,0,0,0.21
0,0.16,3400,0,0,0,0,1,0,0.49
0,0.29,3000,0,0,0,0,0,0,0.94
0,0.18,15000,0,0,1,0,0,0,0.61
0,0.2,8000,0,0,0,0,0,1,0.84
1,0.2,4200,1,0,0,0,0,0,0.97
0,0.18,3001,0,0,0,0,0,1,0.8
0,0.16,20000,0,1,0,0,0,0,0.15
0,0.25,8000,1,0,0,0,0,1,0.85
1,0.29,4000,0,0,0,0,0,0,1
0,0.15,15000,0,1,0,0,0,0,0
0,0.06,6000,1,0,0,0,0,0,0.81
0,0.25,4000,0,0,0,0,0,0,0.02
0,0.15,16000,0,0,0,0,1,0,0.24
0,0.09,2550,0,1,0,0,0,0,0.01
0,0.17,3000,0,0,0,0,1,0,0
0,0.2,4500,0,0,0,0,0,1,0.39
0,0.12,8000,0,0,0,1,0,0,0.72
0,0.18,2275,0,0,0,0,0,1,1.03
0,0.25,12000,0,0,0,0,1,0,0.43
0,0.18,2800,0,0,0,0,1,0,0.99
0,0.13,2500,1,0,0,0,1,0,0.9
0,0.24,22000,0,0,0,0,0,1,0.93
0,0.2,3000,0,0,0,0,0,1,0.27
0,0.07,1000,1,0,0,0,0,1,0.99
